,ID,MOLD_ID,CT,TFF
38066,771683,C,0,20210822142148
38081,771816,B,177,20210822150815
38083,771858,C,0,20210822152150
38098,771993,B,177,20210822160817
38100,772036,C,0,20210822162153
38115,772170,B,177,20210822170820
38117,772212,C,0,20210822172155
38132,772346,B,177,20210822180822
38135,772391,C,0,20210822182157
38150,772526,B,177,20210822190824
38152,772568,C,0,20210822192159
38167,772702,B,177,20210822200826
38169,772744,C,0,20210822202201
38184,772878,B,177,20210822210828
38186,772920,C,0,20210822212203
38201,773054,B,177,20210822220830
38203,773094,C,0,20210822222205
38217,773226,B,177,20210822230833
38221,773512,C,0,20210822232207
38234,773596,B,177,20210823000835
38238,773643,C,0,20210823002209
38251,773739,B,177,20210823010837
38257,773787,C,0,20210823012211
38267,773872,B,177,20210823020839
38273,773934,C,0,20210823022214
38283,774027,B,177,20210823030841
38287,774072,C,0,20210823032216
38299,774285,B,177,20210823040843
38304,774352,C,0,20210823042218
38315,774458,B,177,20210823050845
38401,775366,B,177,20210823060847
38426,775520,C,168,20210823052220
38427,775524,C,185,20210823062222
38446,775694,B,177,20210823070849
38454,775782,C,185,20210823072224
38468,775935,B,177,20210823080851
38475,776018,C,185,20210823082226
38489,776140,B,177,20210823090853
38496,776228,C,185,20210823092228
38510,776348,B,177,20210823100856
38520,776442,C,184,20210823102231
38534,776562,B,177,20210823110859
38539,776634,C,184,20210823112234
38556,776841,B,177,20210823120901
38563,776918,C,184,20210823122237
38576,777043,B,177,20210823130903
38583,777120,C,183,20210823132240
38600,777258,B,177,20210823140905
38607,777335,C,184,20210823142243
38622,777466,B,177,20210823150907
38629,777543,C,184,20210823152245
38643,777671,B,177,20210823160909
38650,777748,C,184,20210823162247
38663,777873,B,177,20210823170911
38670,777950,C,184,20210823172249
38686,778084,B,177,20210823180913
38693,778161,C,184,20210823182251
38709,778295,B,177,20210823190915
38716,778372,C,185,20210823192253
38731,778501,B,177,20210823200917
38738,778580,C,185,20210823202255
38754,778715,B,177,20210823210919
38761,778792,C,185,20210823212257
38776,778923,B,177,20210823220921
38783,779000,C,185,20210823222259
38798,779131,B,177,20210823230923
38807,779472,C,185,20210823232301
38819,779571,B,177,20210824000925
38825,779628,C,184,20210824002303
38842,779747,B,177,20210824010927
38848,779801,C,184,20210824012305
38863,779912,B,177,20210824020929
38869,779974,C,184,20210824022307
38887,780117,B,177,20210824030931
38892,780167,C,185,20210824032309
38910,780292,B,177,20210824040933
38915,780340,C,185,20210824042311
38932,780461,B,177,20210824050935
38937,780739,C,184,20210824052314
38954,780874,B,177,20210824060937
38957,780903,C,184,20210824062316
38979,781279,B,177,20210824071551
38982,781338,C,184,20210824072319
39001,781516,B,177,20210824081553
39004,781547,C,184,20210824082321
39026,781732,B,177,20210824091555
39029,781764,C,185,20210824092323
39193,782375,B,177,20210824101557
39196,782420,C,185,20210824102325
39239,782679,B,177,20210824111559
39247,782799,C,185,20210824112327
39268,782957,B,177,20210824121601
39274,782995,C,185,20210824122329
39298,783177,B,177,20210824131603
39304,783211,C,185,20210824132331
39328,783401,B,177,20210824141605
39334,783431,C,184,20210824142334
39357,783614,B,177,20210824151607
39362,783647,C,184,20210824152336
39388,783837,B,177,20210824161610
39394,783871,C,184,20210824162338
39417,784056,B,177,20210824171612
39422,784087,C,184,20210824172340
39448,784277,B,177,20210824181614
39454,784311,C,184,20210824182342
39478,784496,B,177,20210824191617
39484,784533,C,184,20210824192344
39508,784717,B,177,20210824201620
39514,784750,C,185,20210824202346
39538,784935,B,177,20210824211623
39544,784972,C,185,20210824212348
39567,785152,B,177,20210824221625
39571,785187,C,184,20210824222350
39595,785369,B,177,20210824231627
39604,785637,C,185,20210824232352
39628,785781,B,177,20210825001629
39632,785813,C,185,20210825002354
39657,785961,B,177,20210825011631
39662,785993,C,185,20210825012356
39686,786139,B,177,20210825021633
39691,786186,C,185,20210825022359
39717,786348,B,177,20210825031635
39722,786380,C,185,20210825032401
39747,786529,B,177,20210825041637
39752,786561,C,185,20210825042403
39777,786713,B,177,20210825051639
39782,787024,C,185,20210825052405
39807,787173,B,177,20210825061641
39812,787205,C,185,20210825062408
39835,787350,B,177,20210825071643
39840,787392,C,185,20210825072410
39870,787563,B,177,20210825081645
39873,787589,C,184,20210825082412
39900,787752,B,177,20210825091647
39903,787781,C,184,20210825092414
39930,787937,B,177,20210825101649
39933,787961,C,184,20210825102416
39958,788112,B,177,20210825111651
39961,788135,C,184,20210825112418
39989,788327,B,177,20210825121653
39993,788353,C,183,20210825122421
40019,788509,B,177,20210825131655
40023,788533,C,183,20210825132423
40049,788692,B,177,20210825141657
40053,788716,C,183,20210825142425
40079,788871,B,177,20210825151659
40083,788899,C,184,20210825152428
40110,789511,B,177,20210825161701
40114,789553,C,184,20210825162431
40140,789732,B,177,20210825171703
40143,789772,C,184,20210825172433
40170,789950,B,177,20210825181705
40174,789993,C,184,20210825182435
40199,790169,B,0,20210825191707
40202,790207,C,167,20210825192437
40230,790390,B,177,20210825201709
40233,790430,C,170,20210825202439
40260,790612,B,177,20210825211711
40263,790650,C,191,20210825212441
40290,790832,B,177,20210825221713
40293,790870,C,191,20210825222443
40320,791051,B,177,20210825231715
40332,791373,C,190,20210825232445
40350,791468,B,177,20210826001717
40355,791502,C,190,20210826002448
40380,791654,B,177,20210826011719
40385,791685,C,190,20210826012450
40410,791834,B,177,20210826021721
40416,791897,C,191,20210826022453
40440,792039,B,177,20210826031723
40448,792122,C,191,20210826032455
40470,792478,B,177,20210826041725
40477,792528,C,190,20210826042457
40501,792884,B,177,20210826051727
40507,793206,C,190,20210826052459
40530,793337,B,177,20210826061730
40537,793391,C,190,20210826062501
40561,793527,B,177,20210826071732
40569,793579,C,190,20210826072504
40591,793704,B,177,20210826081734
40599,793762,C,189,20210826082506
40622,793896,B,177,20210826091737
40628,793947,C,189,20210826092508
40650,794072,B,177,20210826101739
40658,794130,C,192,20210826102511
40681,794259,B,177,20210826111741
40687,794306,C,191,20210826112513
40712,794448,B,177,20210826121744
40717,794487,C,192,20210826122515
40741,794629,B,177,20210826131746
40746,794669,C,261,20210826132517
40771,794844,B,177,20210826141748
40776,794883,C,192,20210826142519
40800,795022,B,177,20210826151750
40807,795070,C,191,20210826152521
40830,795206,B,177,20210826161752
40836,795246,C,191,20210826162523
40859,795384,B,177,20210826171754
40865,795424,C,192,20210826172525
40888,795561,B,177,20210826181756
40894,795602,C,191,20210826182527
40913,795730,B,177,20210826191758
40927,795796,C,191,20210826192530
40948,795925,B,177,20210826201800
40957,795974,C,190,20210826202532
40977,796102,B,177,20210826211802
40985,796148,C,191,20210826212534
41006,796279,B,177,20210826221804
41014,796325,C,189,20210826222537
41035,796456,B,177,20210826231807
41042,796709,C,192,20210826232539
41065,796853,B,177,20210827001809
41072,796900,C,209,20210827002541
41095,797034,B,177,20210827011811
41108,797106,C,206,20210827012543
41130,797236,B,177,20210827021813
41138,797314,C,208,20210827022545
41160,797442,B,177,20210827031815
41167,797486,C,195,20210827032547
41189,797664,B,177,20210827041817
41196,797708,C,191,20210827042549
41218,797871,B,177,20210827051819
41245,798406,B,177,20210827061821
41271,798562,B,177,20210827071823
41301,798732,B,177,20210827081826
41328,798892,B,177,20210827091829
41355,799053,B,177,20210827101831
41387,799228,B,177,20210827111833
41416,799391,B,177,20210827121835
41495,799715,B,178,20210827131837
41523,799889,B,178,20210827141839
41550,800078,B,178,20210827151841
41578,800251,B,178,20210827161843
41617,800486,B,178,20210827171845
41645,800659,B,178,20210827181847
41673,800832,B,178,20210827191849
41700,801002,B,178,20210827201851
41729,801178,B,178,20210827211855
41756,801348,B,178,20210827221857
41784,801521,B,178,20210827231859
41810,801903,B,178,20210828001901
41837,802107,B,178,20210828011903
41865,802350,B,178,20210828021905
41894,802612,B,178,20210828031907
41921,802815,B,178,20210828041909
41949,803040,B,178,20210828051911
41978,803541,B,178,20210828061913
42006,803714,B,178,20210828071915
42032,803887,B,178,20210828081917
42063,804068,B,178,20210828091919
42090,804240,B,178,20210828101921
42119,804416,B,178,20210828111923
42147,804629,B,178,20210828121925
42178,804821,B,178,20210828131928
42208,805000,B,178,20210828142819
42240,805200,B,178,20210828152821
42268,805373,B,178,20210828163749
42294,805541,B,178,20210828173753
42324,805717,B,178,20210828183755
42351,805887,B,178,20210828193757
42379,806059,B,178,20210828203759
42407,806233,B,178,20210828213801
42433,806402,B,178,20210828223803
42463,806786,B,178,20210828233805
42489,806997,B,178,20210829003807
42517,807173,B,178,20210829013809
42544,807394,B,178,20210829023811
42572,807602,B,178,20210829033813
42600,807773,B,178,20210829043816
42628,810306,B,178,20210829053818
42656,810555,B,178,20210829063821
42685,810801,B,178,20210829073823
42713,811015,B,178,20210829083825
42741,811278,B,178,20210829093827
42770,811641,B,178,20210829103829
42797,811892,B,178,20210829113832
42826,812106,B,178,20210829123834
42854,812318,B,178,20210829133836
42881,812527,B,178,20210829143838
42910,812743,B,178,20210829153840
42935,812949,B,178,20210829163842
42964,813197,B,178,20210829173844
43010,813465,B,178,20210829183846
43039,813680,B,178,20210829193848
43066,813888,B,178,20210829203850
43095,814136,B,178,20210829213852
43123,814309,B,178,20210829223854
43151,814687,B,178,20210829233856
43178,814869,B,178,20210830003859
43206,815035,B,178,20210830013901
43234,815291,B,178,20210830023903
43262,815494,B,178,20210830033905
43291,815673,B,178,20210830043907
43318,816038,B,178,20210830053909
43358,816248,B,178,20210830063911
43386,816422,B,178,20210830073913
43415,816602,B,178,20210830083915
43440,816761,B,179,20210830093917
43468,816981,B,178,20210830103919
43496,817222,B,178,20210830113921
43525,817401,B,178,20210830123923
43554,817580,B,179,20210830133926
43588,817773,B,178,20210830143928
43619,817958,B,179,20210830153930
43644,818161,B,178,20210830163932
43674,818343,B,178,20210830173934
43701,818515,B,178,20210830183936
43730,818689,B,178,20210830193939
43760,818871,B,178,20210830203941
43787,819040,B,178,20210830213943
43815,819211,B,178,20210830223945
43844,820335,B,179,20210830233947
43875,820786,B,178,20210831003950
43928,820953,B,178,20210831013952
43931,820961,B,178,20210831023954
43954,821106,B,178,20210831033957
43981,821308,B,178,20210831043959
44012,821759,B,178,20210831054002
44052,821969,B,178,20210831064004
44079,822143,B,178,20210831074007
44105,822308,B,178,20210831084009
44133,822481,B,178,20210831094012
44159,822648,B,178,20210831104015
44205,822904,B,178,20210831114019
44235,823467,B,178,20210831124023
44258,823643,B,178,20210831124023
44259,823650,B,178,20210831134023
44285,823852,B,179,20210831144027
44314,824067,B,178,20210831154029
44338,824276,B,178,20210831164031
44369,824498,B,179,20210831174033
44396,824726,B,178,20210831184036
44422,824931,B,178,20210831194038
44450,825142,B,179,20210831204040
44483,825368,B,178,20210831214043
44510,825594,B,179,20210831224045
44538,825921,B,179,20210831234047
44566,826108,B,179,20210901004049
44593,826277,B,179,20210901014051
44622,826476,B,178,20210901024053
44649,826682,B,179,20210901034055
44677,826856,B,178,20210901044057
44702,827220,B,179,20210901054100
44728,827387,B,178,20210901064102
44757,827562,B,178,20210901074104
44804,828073,B,178,20210901084106
44834,828293,B,179,20210901094108
44861,828502,B,179,20210901104110
44890,828776,B,179,20210901114112
44917,828948,B,179,20210901124114
44944,829125,B,179,20210901134116
44973,829297,B,179,20210901144118
45008,829491,B,178,20210901154120
45037,829673,B,178,20210901164122
45067,829847,B,179,20210901174124
45095,830224,B,178,20210901184126
45122,830433,B,179,20210901194128
45152,830648,B,178,20210901204131
45179,830860,B,179,20210901214133
45212,831086,B,179,20210901224135
45229,831374,B,179,20210901234137
45264,831584,B,178,20210902004139
45296,831769,B,179,20210902014141
45317,831944,B,179,20210902024143
45347,832147,B,179,20210902034145
45378,832347,B,179,20210902044147
45404,832932,B,179,20210902054149
45435,833172,B,179,20210902064151
45466,833398,B,179,20210902074153
45492,833604,B,178,20210902084155
45520,833819,B,179,20210902094157
45562,834099,B,178,20210902104159
45587,834378,B,179,20210902114201
45614,834607,B,178,20210902124203
45641,834861,B,179,20210902134205
45666,835063,B,179,20210902144207
45698,835286,B,179,20210902154209
45732,835523,B,178,20210902164211
45759,835731,B,179,20210902174213
45787,835945,B,178,20210902184215
45813,836150,B,178,20210902194217
45841,836363,B,178,20210902204219
45867,836570,B,179,20210902214221
45893,836773,B,179,20210902224223
45919,837105,B,178,20210902234225
45952,837301,B,178,20210903004227
45978,837482,B,179,20210903014229
46005,837683,B,179,20210903024231
46045,837911,B,179,20210903034909
46069,838112,B,179,20210903044912
46096,838521,B,179,20210903054914
46130,838714,B,179,20210903064916
46158,838886,B,179,20210903074918
46187,839102,B,179,20210903084920
46217,839282,B,179,20210903095928
46244,839450,B,179,20210903105931
46273,839965,B,179,20210903115933
46303,840196,B,179,20210903125936
46330,840406,B,179,20210903140650
46357,840629,B,179,20210903150652
46383,840835,B,179,20210903160654
46416,841062,B,179,20210903170656
46444,841274,B,179,20210903180658
46471,841485,B,179,20210903190700
46498,841691,B,179,20210903200702
46526,841904,B,179,20210903210704
46555,842118,B,179,20210903220706
46582,842326,B,179,20210903230708
46609,842492,B,179,20210904000710
46637,842667,B,179,20210904010713
46664,842834,B,179,20210904020715
46691,843146,B,179,20210904030718
46722,843366,B,179,20210904040720
46749,843562,B,179,20210904050722
46776,843758,B,179,20210904060725
46805,844019,B,179,20210904070727
46833,844230,B,179,20210904080729
46861,844441,B,179,20210904090731
46889,844652,B,179,20210904100733
46918,844866,B,179,20210904110735
46945,845070,B,179,20210904120737
46973,845281,B,179,20210904130739
47000,845489,B,179,20210904140741
47029,845703,B,178,20210904150743
47056,845911,B,178,20210904160745
47082,846116,B,179,20210904170747
47111,846330,B,178,20210904180749
47138,846538,B,179,20210904190751
47164,846743,B,178,20210904200753
47191,846951,B,178,20210904210755
47220,847184,B,178,20210904220757
47248,847393,B,178,20210904231359
47274,847555,B,178,20210905001401
47300,847718,B,178,20210905011403
47329,847891,B,179,20210905021405
47356,848086,B,178,20210905031408
47383,848251,B,179,20210905041410
47412,848429,B,178,20210905051413
47439,848600,B,179,20210905062124
47467,848772,B,179,20210905072126
47493,848940,B,179,20210905082128
47521,849120,B,179,20210905092130
47560,849309,B,179,20210905102132
47588,849481,B,179,20210905112135
47617,849651,B,179,20210905122137
47646,849826,B,179,20210905132139
47672,849992,B,179,20210905142141
47701,850167,B,178,20210905152144
47730,850343,B,179,20210905162147
47757,850513,B,178,20210905172149
47785,850687,B,179,20210905182151
47811,850853,B,179,20210905192154
47837,851017,B,180,20210905202156
47863,851773,B,180,20210905212158
47891,851986,B,180,20210905222201
47918,852194,B,180,20210905232203
47944,852353,B,180,20210906002205
47970,852522,B,180,20210906012207
47996,852687,B,180,20210906022209
48027,852888,B,180,20210906032211
48054,853057,B,180,20210906042213
48081,853227,B,180,20210906052215
48120,853629,B,180,20210906062217
48148,853840,B,180,20210906072219
48175,854049,B,180,20210906082221
48207,854288,B,180,20210906092223
48235,854503,B,180,20210906102225
48280,854790,B,180,20210906112227
48351,855181,B,180,20210906122229
48383,855418,B,180,20210906132231
48418,855663,B,180,20210906142233
48448,855892,B,180,20210906152236
48479,856124,B,180,20210906162238
48517,856377,B,180,20210906172240
48547,856604,B,180,20210906182242
48578,856842,B,180,20210906192244
48611,857080,B,179,20210906202247
48643,857331,B,180,20210906212249
